feb0ece1244ba45f179f48ad1a52c887e6042a605927156d9b944d1305f10d59	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2047	0	0	0	0	16383	3563b5d65f7320691c083f7588e57368b226db8cca979c14ae6097249a5ff01e	0.22.2-Release
13bc9926954dd62f2b84c1539428554754c078953c7af9baa5650cb85237aec8	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2047	1	0	0	0	16383	a2691ec40e3a6acca9537ccc705f22e9d372be97437e2895915cd9839ad73d0e	0.22.2-Release
16f69a73e25e0555259a942d65be816042dcb3af03505b25335e5d02ad6f2af6	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2048	0	0	0	0	16383	e1bd4eb43fb01b90cca2225019cdd80118baed35f50de7e6278b5510a4641f1d	0.22.2-Release
322c8e0765513e94071fc84fa29c39ba6cbd5fd70be1a657d7d7fe55dbd54fc9	PowerShot G5 X Mark II	5632	3710	5536	3692	18	96	b4b4b4b4	2047	1	0	0	0	16383	8f74723118f0e559d74ff4d4a128eeb4da20a15963107341d06dea05d51d0dbf	0.22.2-Release
29fa26718f2791f8dc3a69d8517d0575f8cf165492253671e7b1a5151a512f02	PowerShot G7 X Mark III	5632	3710	5536	3692	18	96	b4b4b4b4	2048	0	0	0	0	16383	7ca049ab6fabaa0d87436d76dc7cb2202408218035abd1d248fea91b7f5220ce	0.22.2-Release
fad9653d691d002bc2de4f1e98366e6031351412fd45523d2cd753fbc4645e62	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	1	0	1	16383	7138ab8a3e3e68dd6e6cb05a0549fd44b7331168fa09f1c92af7b270be3df136	0.22.2-Release
fef71beb2df8bd94ccf2bd9783e8d696a59f71cce494f94aca4c122fed911e1a	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	1	0	1	16383	b0e479b58581f444ee1fe162dcd00debb41c9e2782aad39817b69c9b0db1509e	0.22.2-Release
5c37f0d865c79e22156f684281773dc4bf550f8ae1bfce2acc23cacb07a7893c	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	1	0	1	16383	35aa33a4367d45637f8f3d29c8294626dd6e05474db388631e66e86cf42637e0	0.22.2-Release
ab5a2da7ee80c2ef2ae05bda30b0e70c1fad81e81f6d1994aeb520b83ef662c1	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	1	0	1	16383	dccad3eb47993c804c86e46643ef5d5842a728ae6478f16da774439debbda32b	0.22.2-Release
1b2b52b08f8a0701fccd6c9371cd5160105db8b6cbcd0b8e8ada47d680aac30c	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	0	0	0	16383	8844db4c29b916fd5da54ebeacd847fb7b1c378005a8129f3bc8fe73926aeb8d	0.22.2-Release
ca34fd5a464ddcca13ff66376da685630045e82050af3136570c7f804bc130c8	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	0	0	0	16383	a7b635e6c1d7d52977a5e263adfe1cebf0089c7876f4450a3a1a2374195828c0	0.22.2-Release
26d5f6deebb65e5a544d7d1b7706dca2bb8b06642065aa725c1394054e9b717d	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	511	0	0	0	0	16383	4a5d9e9eb641f1d7f6d732067be702c0a3a12a35cc628f10d1616c552ea4bc81	0.22.2-Release
3b346078836f933f505338ba45965be17a39cac82bfffc7006db07e3af944839	PowerShot SX70 HS	5344	3950	5246	3932	18	98	b4b4b4b4	510	1	1	0	1	16383	e8dd90dc9ee1540dcb4c2a48e45cae54231e02a5ed4f5808c83195441a945a60	0.22.2-Release
